vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag,vehicle_type,mileage_score,engine_hour_score,load_score,route_severity_score_n,fault_score,service_wear_score,missing_service_history,mileage_score_raw,engine_hour_score_raw,load_score_raw,route_severity_score_n_raw,fault_score_raw,service_wear_score_raw,dcss,risk_level,dcss_delta,top_factors,weight_config,recommended_interval_days,recommended_maintenance_date,recommendation_urgency,recommendation_reason,recommended_by
VH-001,2024-02-08,34.33,47272.64,8.51,52.52,2.99,Low,2,6.4,4.72,8.0,46893.22,MINOR,0,,,NORMAL,BULLDOZER,14.5419,59.5643,63.0571,38.9429,15.1771,16.6667,False,11.443333333333333,42.55,52.52,29.900000000000006,46.4,26.666666666666668,36.1753,NORMAL,3.073,"[{""factor"": ""load_score"", ""sub_score"": 63.06, ""contribution"": 12.6114}, {""factor"": ""engine_hour_score"", ""sub_score"": 59.56, ""contribution"": 8.9346}, {""factor"": ""route_severity_score"", ""sub_score"": 38.94, ""contribution"": 7.7886}]",Default,30,2024-03-09,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-09,47.26,47319.89,12.1,58.21,4.18,Medium,0,0.0,2.83,9.0,46893.22,MINOR,0,,,NORMAL,BULLDOZER,14.6986,60.0786,62.2957,42.9429,15.1771,20.0,False,15.753333333333334,60.5,58.21,41.8,0.0,30.0,37.0825,NORMAL,0.9072,"[{""factor"": ""load_score"", ""sub_score"": 62.3, ""contribution"": 12.4591}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.08, ""contribution"": 9.0118}, {""factor"": ""route_severity_score"", ""sub_score"": 42.94, ""contribution"": 8.5886}]",Default,30,2024-03-10,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-10,61.03,47380.93,8.63,70.85,2.7,Low,4,3.4,6.85,10.0,46893.22,MINOR,0,,,NORMAL,BULLDOZER,16.0162,55.2929,60.7786,42.3429,13.8657,23.3333,False,20.343333333333334,43.150000000000006,70.85,27.0,36.4,33.33333333333333,35.8462,NORMAL,-1.2363,"[{""factor"": ""load_score"", ""sub_score"": 60.78, ""contribution"": 12.1557}, {""factor"": ""route_severity_score"", ""sub_score"": 42.34, ""contribution"": 8.4686}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.29, ""contribution"": 8.2939}]",Default,30,2024-03-11,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-11,47.83,47428.75,9.67,50.35,8.49,High,0,0.0,7.77,11.0,47428.75,EMERGENCY,0,,,NORMAL,BULLDOZER,15.2567,53.4429,57.9757,43.8857,13.8657,26.6667,False,15.943333333333332,48.35,50.35,84.89999999999999,0.0,36.666666666666664,35.4074,NORMAL,-0.4388,"[{""factor"": ""load_score"", ""sub_score"": 57.98, ""contribution"": 11.5951}, {""factor"": ""route_severity_score"", ""sub_score"": 43.89, ""contribution"": 8.7771}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.44, ""contribution"": 8.0164}]",Default,30,2024-03-12,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-12,39.92,47468.67,8.44,43.22,3.65,Medium,1,0.68,4.02,1.0,47428.75,EMERGENCY,0,,,NORMAL,BULLDOZER,15.3229,50.6714,57.7914,41.3857,15.02,24.7619,False,13.306666666666667,42.199999999999996,43.22,36.5,8.08,3.3333333333333335,34.7125,NORMAL,-0.6949,"[{""factor"": ""load_score"", ""sub_score"": 57.79, ""contribution"": 11.5583}, {""factor"": ""route_severity_score"", ""sub_score"": 41.39, ""contribution"": 8.2771}, {""factor"": ""engine_hour_score"", ""sub_score"": 50.67, ""contribution"": 7.6007}]",Default,30,2024-03-13,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-13,37.36,47506.03,11.1,87.12,3.34,Medium,1,0.8,6.02,2.0,47428.75,EMERGENCY,0,,,NORMAL,BULLDOZER,15.0614,50.3857,62.2929,44.5429,14.24,22.8571,False,12.453333333333333,55.49999999999999,87.12,33.4,8.8,6.666666666666667,35.846,NORMAL,1.1335,"[{""factor"": ""load_score"", ""sub_score"": 62.29, ""contribution"": 12.4586}, {""factor"": ""route_severity_score"", ""sub_score"": 44.54, ""contribution"": 8.9086}, {""factor"": ""engine_hour_score"", ""sub_score"": 50.39, ""contribution"": 7.5579}]",Default,30,2024-03-14,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-14,50.36,47556.39,8.73,71.53,2.43,Low,0,0.0,3.75,3.0,47428.75,EMERGENCY,0,,,NORMAL,BULLDOZER,15.1471,47.9857,61.9714,39.6857,14.24,20.9524,False,16.786666666666665,43.65,71.53,24.3,0.0,10.0,34.3636,NORMAL,-1.4824,"[{""factor"": ""load_score"", ""sub_score"": 61.97, ""contribution"": 12.3943}, {""factor"": ""route_severity_score"", ""sub_score"": 39.69, ""contribution"": 7.9371}, {""factor"": ""engine_hour_score"", ""sub_score"": 47.99, ""contribution"": 7.1979}]",Default,30,2024-03-15,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-15,39.71,47596.1,13.9,58.79,4.98,Medium,0,0.0,5.13,4.0,47428.75,EMERGENCY,0,,,NORMAL,BULLDOZER,15.4033,51.8357,62.8671,42.5286,7.6114,19.0476,False,13.236666666666666,69.5,58.79,49.800000000000004,0.0,13.333333333333334,33.6306,NORMAL,-0.733,"[{""factor"": ""load_score"", ""sub_score"": 62.87, ""contribution"": 12.5734}, {""factor"": ""route_severity_score"", ""sub_score"": 42.53, ""contribution"": 8.5057}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.84, ""contribution"": 7.7754}]",Default,30,2024-03-16,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-16,61.35,47657.45,10.22,60.0,5.44,Medium,0,0.0,3.58,5.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,16.0743,50.4929,63.1229,44.3286,7.6114,17.1429,False,20.450000000000003,51.1,60.0,54.400000000000006,0.0,16.666666666666664,33.8122,NORMAL,0.1816,"[{""factor"": ""load_score"", ""sub_score"": 63.12, ""contribution"": 12.6246}, {""factor"": ""route_severity_score"", ""sub_score"": 44.33, ""contribution"": 8.8657}, {""factor"": ""engine_hour_score"", ""sub_score"": 50.49, ""contribution"": 7.5739}]",Default,30,2024-03-17,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-17,42.72,47700.17,10.59,63.34,0.63,Low,0,0.0,3.03,1.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.2024,51.8929,62.05,41.3714,2.4114,12.8571,False,14.24,52.949999999999996,63.34,6.3,0.0,3.3333333333333335,31.3547,NORMAL,-2.4575,"[{""factor"": ""load_score"", ""sub_score"": 62.05, ""contribution"": 12.41}, {""factor"": ""route_severity_score"", ""sub_score"": 41.37, ""contribution"": 8.2743}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.89, ""contribution"": 7.7839}]",Default,30,2024-03-18,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-18,47.06,47747.24,16.03,78.49,1.51,Low,0,0.0,4.43,2.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.1657,56.4357,66.07,31.4,2.4114,8.5714,False,15.686666666666667,80.15,78.49,15.1,0.0,6.666666666666667,30.6279,NORMAL,-0.7268,"[{""factor"": ""load_score"", ""sub_score"": 66.07, ""contribution"": 13.214}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.44, ""contribution"": 8.4654}, {""factor"": ""route_severity_score"", ""sub_score"": 31.4, ""contribution"": 6.28}]",Default,30,2024-03-19,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-19,67.17,47814.41,10.74,70.47,1.04,Low,0,0.0,4.55,3.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,16.4633,58.0786,69.9629,27.6714,1.2571,9.5238,False,22.39,53.7,70.47,10.4,0.0,10.0,30.7383,NORMAL,0.1104,"[{""factor"": ""load_score"", ""sub_score"": 69.96, ""contribution"": 13.9926}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.08, ""contribution"": 8.7118}, {""factor"": ""route_severity_score"", ""sub_score"": 27.67, ""contribution"": 5.5343}]",Default,30,2024-03-20,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-20,47.13,47861.54,9.97,72.79,5.67,Medium,0,0.0,7.11,4.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,16.9286,57.2714,67.9157,31.0,0.0,10.4762,False,15.71,49.85000000000001,72.79,56.699999999999996,0.0,13.333333333333334,30.5905,NORMAL,-0.1478,"[{""factor"": ""load_score"", ""sub_score"": 67.92, ""contribution"": 13.5831}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.27, ""contribution"": 8.5907}, {""factor"": ""route_severity_score"", ""sub_score"": 31.0, ""contribution"": 6.2}]",Default,30,2024-03-21,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-21,44.02,47905.56,10.32,54.46,4.46,Medium,0,0.0,2.43,5.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,16.6267,58.4071,65.4771,33.9,0.0,11.4286,False,14.673333333333336,51.6,54.46,44.6,0.0,16.666666666666664,30.8706,NORMAL,0.2801,"[{""factor"": ""load_score"", ""sub_score"": 65.48, ""contribution"": 13.0954}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.41, ""contribution"": 8.7611}, {""factor"": ""route_severity_score"", ""sub_score"": 33.9, ""contribution"": 6.78}]",Default,30,2024-03-22,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-22,48.27,47953.83,12.57,29.53,3.45,Medium,0,0.0,3.57,6.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,17.0343,57.4571,61.2971,31.7143,0.0,12.381,False,16.09,62.85000000000001,29.53,34.5,0.0,20.0,29.5433,NORMAL,-1.3273,"[{""factor"": ""load_score"", ""sub_score"": 61.3, ""contribution"": 12.2594}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.46, ""contribution"": 8.6186}, {""factor"": ""route_severity_score"", ""sub_score"": 31.71, ""contribution"": 6.3429}]",Default,30,2024-03-23,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-23,49.65,48003.48,13.86,68.2,5.2,Medium,0,0.0,5.27,7.0,47657.45,EMERGENCY,0,,MISSING_LOAD,NORMAL,BULLDOZER,16.4771,60.0571,62.4686,31.3714,0.0,13.3333,False,16.55,69.3,68.2,52.0,0.0,23.333333333333332,30.0909,NORMAL,0.5476,"[{""factor"": ""load_score"", ""sub_score"": 62.47, ""contribution"": 12.4937}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.06, ""contribution"": 9.0086}, {""factor"": ""route_severity_score"", ""sub_score"": 31.37, ""contribution"": 6.2743}]",Default,30,2024-03-24,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-24,39.25,48042.73,10.34,60.18,7.0,High,0,0.0,6.49,8.0,47657.45,EMERGENCY,0,,INVALID_MILEAGE,NORMAL,BULLDOZER,16.3119,59.8786,62.0171,40.4714,0.0,16.6667,False,13.083333333333332,51.7,60.18,70.0,0.0,26.666666666666668,31.944,NORMAL,1.8531,"[{""factor"": ""load_score"", ""sub_score"": 62.02, ""contribution"": 12.4034}, {""factor"": ""engine_hour_score"", ""sub_score"": 59.88, ""contribution"": 8.9818}, {""factor"": ""route_severity_score"", ""sub_score"": 40.47, ""contribution"": 8.0943}]",Default,30,2024-03-25,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-25,56.42,48099.16,11.14,72.71,3.65,Medium,0,0.0,1.71,9.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,16.7576,56.3857,61.1914,43.5286,0.0,20.0,False,18.806666666666665,55.7,72.71,36.5,0.0,30.0,32.0776,NORMAL,0.1336,"[{""factor"": ""load_score"", ""sub_score"": 61.19, ""contribution"": 12.2383}, {""factor"": ""route_severity_score"", ""sub_score"": 43.53, ""contribution"": 8.7057}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.39, ""contribution"": 8.4579}]",Default,30,2024-03-26,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-26,42.59,48141.74,9.17,53.55,0.0,Low,0,0.0,6.2,10.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.5871,55.2643,58.7743,42.0429,0.0,23.3333,False,14.196666666666669,45.85,53.55,0.0,0.0,33.33333333333333,31.1785,NORMAL,-0.8991,"[{""factor"": ""load_score"", ""sub_score"": 58.77, ""contribution"": 11.7549}, {""factor"": ""route_severity_score"", ""sub_score"": 42.04, ""contribution"": 8.4086}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.26, ""contribution"": 8.2896}]",Default,30,2024-03-27,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-27,34.07,48175.82,10.23,83.74,4.39,Medium,0,0.0,6.11,11.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,14.9652,55.45,60.3386,40.2143,0.0,26.6667,False,11.356666666666666,51.150000000000006,83.74,43.89999999999999,0.0,36.666666666666664,31.2579,NORMAL,0.0794,"[{""factor"": ""load_score"", ""sub_score"": 60.34, ""contribution"": 12.0677}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.45, ""contribution"": 8.3175}, {""factor"": ""route_severity_score"", ""sub_score"": 40.21, ""contribution"": 8.0429}]",Default,30,2024-03-28,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-28,44.85,48220.67,9.86,78.52,4.47,Medium,1,5.77,4.92,12.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.0048,55.1214,63.7757,40.2286,5.5171,30.0,False,14.95,49.3,78.52,44.699999999999996,38.62,40.0,33.7247,NORMAL,2.4668,"[{""factor"": ""load_score"", ""sub_score"": 63.78, ""contribution"": 12.7551}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.12, ""contribution"": 8.2682}, {""factor"": ""route_severity_score"", ""sub_score"": 40.23, ""contribution"": 8.0457}]",Default,30,2024-03-29,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-02-29,17.63,48238.3,13.58,66.56,2.46,Low,1,4.56,2.67,13.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,13.5457,55.8429,69.0657,38.8143,9.9971,33.3333,False,5.876666666666666,67.9,66.56,24.6,31.359999999999996,43.333333333333336,35.9728,NORMAL,2.2481,"[{""factor"": ""load_score"", ""sub_score"": 69.07, ""contribution"": 13.8131}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.84, ""contribution"": 8.3764}, {""factor"": ""route_severity_score"", ""sub_score"": 38.81, ""contribution"": 7.7629}]",Default,30,2024-03-30,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-01,45.7,48284.0,11.9,51.21,2.22,Low,0,0.0,5.56,14.0,47657.45,EMERGENCY,0,,INVALID_MILEAGE,NORMAL,BULLDOZER,13.3576,54.4429,66.6386,34.5571,9.9971,36.6667,False,15.233333333333334,59.5,51.21,22.200000000000003,0.0,46.666666666666664,34.5738,NORMAL,-1.399,"[{""factor"": ""load_score"", ""sub_score"": 66.64, ""contribution"": 13.3277}, {""factor"": ""engine_hour_score"", ""sub_score"": 54.44, ""contribution"": 8.1664}, {""factor"": ""route_severity_score"", ""sub_score"": 34.56, ""contribution"": 6.9114}]",Default,30,2024-03-31,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-02,25.56,48309.56,13.6,79.67,4.82,Medium,0,0.0,1.91,15.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,12.7057,56.7714,69.4229,31.4429,9.9971,40.0,False,8.52,68.0,79.67,48.2,0.0,50.0,34.9586,NORMAL,0.3848,"[{""factor"": ""load_score"", ""sub_score"": 69.42, ""contribution"": 13.8846}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.77, ""contribution"": 8.5157}, {""factor"": ""route_severity_score"", ""sub_score"": 31.44, ""contribution"": 6.2886}]",Default,30,2024-04-01,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-03,56.17,48365.73,11.2,40.1,2.46,Low,0,0.0,7.34,16.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,12.6938,56.8143,64.7643,29.7429,9.9971,43.3333,False,18.723333333333333,55.99999999999999,40.1,24.6,0.0,53.333333333333336,33.8588,NORMAL,-1.0998,"[{""factor"": ""load_score"", ""sub_score"": 64.76, ""contribution"": 12.9529}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.81, ""contribution"": 8.5221}, {""factor"": ""route_severity_score"", ""sub_score"": 29.74, ""contribution"": 5.9486}]",Default,30,2024-04-02,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-04,32.82,48398.55,10.81,68.17,2.71,Low,1,2.2,8.03,17.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,12.2286,57.9857,66.8529,33.6143,12.4543,46.6667,False,10.94,54.05,68.17,27.1,17.200000000000003,56.666666666666664,36.0838,NORMAL,2.225,"[{""factor"": ""load_score"", ""sub_score"": 66.85, ""contribution"": 13.3706}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.99, ""contribution"": 8.6979}, {""factor"": ""route_severity_score"", ""sub_score"": 33.61, ""contribution"": 6.7229}]",Default,30,2024-04-03,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-05,52.62,48451.18,14.31,74.64,5.78,Medium,0,0.0,6.43,18.0,47657.45,EMERGENCY,1,ENGINE,,NORMAL,BULLDOZER,13.1119,60.9,65.5529,35.6,12.4543,50.0,False,17.54,71.55,74.64,57.800000000000004,0.0,60.0,36.9131,NORMAL,0.8293,"[{""factor"": ""load_score"", ""sub_score"": 65.55, ""contribution"": 13.1106}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.9, ""contribution"": 9.135}, {""factor"": ""route_severity_score"", ""sub_score"": 35.6, ""contribution"": 7.12}]",Default,30,2024-04-04,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-06,65.18,48516.36,8.44,59.66,4.67,Medium,0,0.0,7.66,19.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,14.08,59.8857,62.8586,35.8857,6.9371,53.3333,False,21.72666666666667,42.199999999999996,59.66,46.699999999999996,0.0,63.33333333333333,34.8875,NORMAL,-2.0256,"[{""factor"": ""load_score"", ""sub_score"": 62.86, ""contribution"": 12.5717}, {""factor"": ""engine_hour_score"", ""sub_score"": 59.89, ""contribution"": 8.9829}, {""factor"": ""route_severity_score"", ""sub_score"": 35.89, ""contribution"": 7.1771}]",Default,30,2024-04-05,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-07,31.88,48548.24,12.09,68.18,7.2,High,2,5.28,6.0,20.0,47657.45,EMERGENCY,0,,"MISSING_ENGINE_HOURS,DUPLICATE_RECORD",NORMAL,BULLDOZER,14.7586,58.8214,63.09,42.6571,8.1257,56.6667,False,10.626666666666667,60.45,68.18,72.0,39.68,66.66666666666666,36.7195,NORMAL,1.832,"[{""factor"": ""load_score"", ""sub_score"": 63.09, ""contribution"": 12.618}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.82, ""contribution"": 8.8232}, {""factor"": ""route_severity_score"", ""sub_score"": 42.66, ""contribution"": 8.5314}]",Default,30,2024-04-06,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-08,45.53,48593.77,12.04,68.17,6.29,Medium,1,3.27,5.01,21.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,14.7505,58.9214,65.5129,48.4714,11.5,60.0,False,15.176666666666666,60.199999999999996,68.17,62.9,23.62,70.0,39.5601,NORMAL,2.8406,"[{""factor"": ""load_score"", ""sub_score"": 65.51, ""contribution"": 13.1026}, {""factor"": ""route_severity_score"", ""sub_score"": 48.47, ""contribution"": 9.6943}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.92, ""contribution"": 8.8382}]",Default,30,2024-04-07,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-09,43.53,48637.29,8.17,73.87,5.52,Medium,0,0.0,6.78,22.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.6062,55.0429,64.6843,49.4714,11.5,63.3333,False,14.510000000000002,40.849999999999994,73.87,55.199999999999996,0.0,73.33333333333333,39.2649,NORMAL,-0.2952,"[{""factor"": ""load_score"", ""sub_score"": 64.68, ""contribution"": 12.9369}, {""factor"": ""route_severity_score"", ""sub_score"": 49.47, ""contribution"": 9.8943}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.04, ""contribution"": 8.2564}]",Default,30,2024-04-08,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-10,49.14,48686.43,8.83,55.32,4.58,Medium,0,0.0,5.58,23.0,47657.45,EMERGENCY,0,,MISSING_FAULT_INFO,NORMAL,BULLDOZER,15.2714,53.35,66.8586,52.5,11.5,66.6667,False,16.38,44.15,55.32,45.800000000000004,0.0,76.66666666666667,40.1847,NORMAL,0.9198,"[{""factor"": ""load_score"", ""sub_score"": 66.86, ""contribution"": 13.3717}, {""factor"": ""route_severity_score"", ""sub_score"": 52.5, ""contribution"": 10.5}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.35, ""contribution"": 8.0025}]",Default,30,2024-04-09,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-11,38.07,48724.5,11.16,71.26,3.86,Medium,0,0.0,5.48,24.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.5214,53.6,67.3,54.1429,9.0429,70.0,False,12.690000000000001,55.800000000000004,71.26,38.6,0.0,80.0,40.0936,NORMAL,-0.0911,"[{""factor"": ""load_score"", ""sub_score"": 67.3, ""contribution"": 13.46}, {""factor"": ""route_severity_score"", ""sub_score"": 54.14, ""contribution"": 10.8286}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.6, ""contribution"": 8.04}]",Default,30,2024-04-10,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-12,48.28,48772.77,11.6,61.97,5.12,Medium,0,0.0,3.42,25.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,15.3148,51.6643,65.49,53.2,9.0429,73.3333,False,16.093333333333334,57.99999999999999,61.97,51.2,0.0,83.33333333333334,39.3987,NORMAL,-0.6949,"[{""factor"": ""load_score"", ""sub_score"": 65.49, ""contribution"": 13.098}, {""factor"": ""route_severity_score"", ""sub_score"": 53.2, ""contribution"": 10.64}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.66, ""contribution"": 7.7496}]",Default,30,2024-04-11,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-001,2024-03-13,45.35,48818.12,7.28,36.25,2.18,Low,1,0.0,4.63,26.0,47657.45,EMERGENCY,0,,,NORMAL,BULLDOZER,14.3705,50.8357,62.1457,49.6429,9.6143,76.6667,False,15.116666666666667,36.4,36.25,21.800000000000004,4.0,86.66666666666667,38.1377,NORMAL,-1.261,"[{""factor"": ""load_score"", ""sub_score"": 62.15, ""contribution"": 12.4291}, {""factor"": ""route_severity_score"", ""sub_score"": 49.64, ""contribution"": 9.9286}, {""factor"": ""engine_hour_score"", ""sub_score"": 50.84, ""contribution"": 7.6254}]",Default,30,2024-04-12,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
