vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag
VH-001,2024-06-30,68.08,53733.56,9.83,47.03,6.59,Medium,0.0,0.0,6.82,25.0,52640.5,EMERGENCY,0,,,NORMAL
VH-001,2024-07-01,43.91,53777.47,11.53,69.1,3.44,Medium,1.0,3.16,4.99,26.0,52640.5,EMERGENCY,0,,,NORMAL
VH-001,2024-07-02,46.34,53823.8,9.62,65.16,1.76,Low,0.0,0.0,4.24,27.0,52640.5,EMERGENCY,0,,,NORMAL
VH-001,2024-07-03,38.08,53861.88,10.35,78.07,1.88,Low,0.0,0.0,5.44,28.0,52640.5,EMERGENCY,0,,,NORMAL
VH-001,2024-07-04,38.21,53900.09,9.69,58.72,2.95,Low,0.0,0.0,6.53,29.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-05,37.44,53937.53,9.44,50.36,4.64,Medium,0.0,0.0,3.38,1.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-06,78.71,54016.25,10.2,80.63,2.07,Low,0.0,0.0,4.34,2.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-07,28.84,54045.08,13.12,84.79,7.91,High,0.0,0.0,5.96,3.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-08,33.2,54078.28,6.71,69.43,6.12,Medium,0.0,0.0,6.34,4.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-09,25.1,54103.38,13.66,72.52,1.32,Low,0.0,0.0,4.84,5.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-10,43.22,54146.61,10.5,63.11,0.8,Low,0.0,0.0,3.87,6.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-11,46.11,54192.72,10.39,63.43,5.38,Medium,1.0,4.66,2.29,7.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-12,44.91,54237.63,11.55,,0.59,Low,3.0,4.1,4.7,8.0,53900.09,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-001,2024-07-13,34.44,54272.07,13.71,86.33,6.04,Medium,0.0,0.0,6.48,9.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-14,45.69,54317.76,12.72,64.6,2.75,Low,1.0,4.23,3.24,10.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-15,37.95,54355.72,10.71,90.17,3.98,Medium,0.0,0.0,5.32,11.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-16,31.58,54387.3,11.07,37.43,1.88,Low,0.0,0.0,3.99,12.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-17,50.7,54438.0,12.52,63.51,4.96,Medium,0.0,0.0,4.09,13.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-18,31.98,54469.98,12.34,47.05,5.29,Medium,2.0,4.64,7.12,14.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-19,38.26,54045.11150889642,13.32,71.53,3.76,Medium,2.0,6.21,4.17,15.0,53900.09,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-001,2024-07-20,62.07,54570.31,12.68,43.61,7.35,High,,0.0,4.49,16.0,53900.09,EMERGENCY,0,,MISSING_FAULT_INFO,NORMAL
VH-001,2024-07-21,26.27,54434.91736447785,11.4,52.05,5.03,Medium,0.0,0.0,5.84,17.0,53900.09,EMERGENCY,0,,INVALID_MILEAGE,NORMAL
VH-001,2024-07-22,38.02,54634.59,10.47,35.66,2.23,Low,0.0,0.0,2.25,18.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-23,52.24,54686.83,13.14,59.68,2.35,Low,2.0,4.76,4.64,19.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-24,51.62,54738.45,12.06,56.29,5.37,Medium,1.0,3.34,0.72,20.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-25,57.32,54795.77,8.81,46.01,3.87,Medium,1.0,1.89,1.96,21.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-26,24.37,54820.14,13.51,80.99,2.47,Low,2.0,7.7,4.45,22.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-27,29.7,54849.85,9.4,57.84,2.18,Low,2.0,0.83,4.94,23.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-28,45.68,54895.52,15.0,54.93,2.68,Low,0.0,0.0,5.19,24.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-29,30.57,54926.09,12.82,52.63,4.93,Medium,0.0,0.0,4.59,25.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-30,36.19,54962.28,10.72,63.94,3.22,Low,0.0,0.0,5.69,26.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-07-31,41.32,55003.6,11.53,79.95,3.64,Medium,1.0,5.77,5.32,27.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-08-01,47.05,55050.65,13.56,91.63,4.93,Medium,0.0,0.0,4.57,28.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-08-02,35.79,55086.44,11.58,63.65,2.93,Low,0.0,0.0,3.72,29.0,53900.09,EMERGENCY,0,,,NORMAL
VH-001,2024-08-03,46.05,55132.49,13.56,71.47,5.59,Medium,0.0,0.0,5.86,30.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-04,43.87,55176.36,13.25,46.93,5.0,Medium,1.0,1.97,3.3,1.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-05,46.91,55223.27,14.65,67.85,5.82,Medium,0.0,0.0,5.22,2.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-06,46.56,55269.83,9.88,68.22,5.45,Medium,1.0,5.72,5.12,3.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-07,39.08,55308.91,13.66,60.83,4.91,Medium,0.0,0.0,6.09,4.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-08,33.08,55341.99,13.14,61.06,5.97,Medium,0.0,0.0,5.65,5.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-09,33.07,55375.06,8.57,56.55,8.33,High,,0.0,6.39,6.0,55132.49,MINOR,0,,MISSING_FAULT_INFO,NORMAL
VH-001,2024-08-10,58.91,55433.96,9.53,79.5,2.25,Low,1.0,5.12,9.31,7.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-11,27.64,55461.6,8.81,58.96,0.88,Low,0.0,0.0,7.26,8.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-12,44.61,55506.21,13.2,65.41,3.88,Medium,0.0,0.0,5.84,9.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-13,45.68,55551.89,10.48,38.33,1.69,Low,0.0,0.0,2.62,10.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-14,49.64,55601.53,11.81,54.27,0.19,Low,3.0,3.6,2.83,11.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-15,46.58,55648.12,12.85,70.93,5.44,Medium,2.0,3.48,6.48,12.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-16,36.43,55684.55,8.42,71.85,7.59,High,2.0,3.42,6.64,13.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-17,55.93,55740.49,12.69,73.86,4.92,Medium,0.0,0.0,5.53,14.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-18,54.27,55794.76,11.91,69.61,4.63,Medium,1.0,4.56,5.99,15.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-19,50.07,55844.82,11.95,100.0,4.89,Medium,0.0,0.0,7.09,16.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-20,40.78,55885.61,10.05,72.86,3.74,Medium,0.0,0.0,5.48,17.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-21,77.45,55963.05,10.87,66.58,7.02,High,1.0,3.02,5.96,18.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-22,53.78,56016.83,11.37,69.91,3.77,Medium,2.0,5.42,3.81,19.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-23,33.67,56050.5,10.04,-2.464056458187553,5.85,Medium,1.0,7.17,7.11,20.0,55132.49,MINOR,0,,INVALID_LOAD,NORMAL
VH-001,2024-08-24,34.79,56085.29,9.77,56.92,1.08,Low,0.0,0.0,3.06,21.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-25,51.09,56136.39,12.42,68.78,5.17,Medium,1.0,5.0,6.11,22.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-26,43.54,56179.92,11.03,41.89,2.5,Low,0.0,0.0,3.97,23.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-27,45.44,56225.37,9.1,54.03,5.95,Medium,0.0,0.0,5.4,24.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-28,38.53,56263.89,9.61,64.77,4.53,Medium,0.0,0.0,4.84,25.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-29,50.25,56314.14,10.43,63.58,6.66,Medium,0.0,0.0,6.22,26.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-30,34.6,56348.75,16.07,87.38,6.46,Medium,1.0,3.49,5.54,27.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-08-31,35.47,56384.22,11.17,56.47,4.69,Medium,0.0,0.0,3.38,28.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-09-01,50.82,56435.04,13.62,100.0,5.66,Medium,0.0,0.0,3.95,29.0,55132.49,MINOR,0,,,NORMAL
VH-001,2024-09-02,43.92,56478.96,10.92,52.34,2.65,Low,0.0,0.0,3.43,30.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-03,50.91,56529.86,12.89,47.09,2.89,Low,0.0,0.0,3.83,1.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-04,43.99,56573.85,10.2,85.49,4.39,Medium,0.0,0.0,6.31,2.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-05,58.02,56631.87,12.14,72.98,2.14,Low,1.0,4.2,5.77,3.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-06,42.43,56674.29,13.25,79.84,5.46,Medium,1.0,2.41,2.57,4.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-07,29.66,56703.96,5.5,69.9,6.32,Medium,0.0,0.0,8.16,5.0,56478.96,MINOR,0,,,NORMAL
VH-001,2024-09-08,48.32,56752.28,13.82,68.2,6.97,High,0.0,0.0,6.07,6.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-09,59.43,56811.71,14.02,74.7,1.34,Low,0.0,0.0,4.24,1.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-10,41.33,56853.04,10.45,56.75,9.65,Extreme,1.0,4.56,4.8,2.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-11,60.49,56913.53,12.88,130.3715346575204,3.51,Medium,1.0,6.94,5.71,3.0,56752.28,EMERGENCY,0,,INVALID_LOAD,NORMAL
VH-001,2024-09-12,49.86,56963.39,11.15,73.49,5.49,Medium,0.0,0.0,8.64,4.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-13,16.4,56979.79,12.48,85.1,7.02,High,1.0,5.24,6.33,5.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-14,44.6,57024.39,11.52,44.71,2.7,Low,2.0,6.64,3.98,6.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-15,42.74,57067.12,7.39,65.15,7.46,High,1.0,3.61,6.61,7.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-16,44.55,57111.68,13.23,77.77,6.0,Medium,1.0,5.0,5.67,8.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-17,33.02,57144.7,15.91,91.57,6.92,High,1.0,7.84,5.08,9.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-18,31.79,57176.49,12.58,54.75,3.72,Medium,1.0,3.54,4.56,10.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-19,43.96,57220.45,11.14,57.51,5.51,Medium,1.0,3.57,4.72,11.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-20,58.48,57278.93,12.34,43.87,3.27,Low,1.0,0.83,4.7,12.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-21,42.8,57321.73,10.12,50.6,2.73,Low,1.0,6.01,3.81,13.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-22,48.49,57370.22,7.71,55.01,3.1,Low,2.0,7.77,4.33,14.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-23,36.06,57406.28,14.95,84.65,1.62,Low,0.0,0.0,4.06,15.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-24,39.77,57446.05,14.29,63.79,0.78,Low,0.0,0.0,4.87,16.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-25,26.73,57472.78,15.03,67.75,3.35,Medium,1.0,3.68,6.55,17.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-26,43.44,57516.23,13.6,72.15,2.53,Low,1.0,5.49,5.08,18.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-27,54.23,57570.46,10.67,62.36,9.71,Extreme,0.0,0.0,6.82,19.0,56752.28,EMERGENCY,1,BRAKE,,NORMAL
VH-001,2024-09-28,56.95,57627.41,11.27,61.84,2.84,Low,0.0,0.0,4.0,20.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-29,30.73,57658.14,10.69,48.3,1.98,Low,0.0,0.0,3.63,21.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-09-30,39.47,57697.61,12.14,77.93,7.15,High,3.0,1.87,4.84,22.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-01,34.43,57732.03,14.93,63.8,6.02,Medium,0.0,0.0,5.57,23.0,56752.28,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-001,2024-10-02,44.97,57777.01,14.79,80.72,4.71,Medium,0.0,0.0,6.5,24.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-03,43.53,57820.54,16.64,84.36,2.98,Low,0.0,0.0,1.85,25.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-04,50.81,57871.35,13.66,71.73,5.61,Medium,2.0,6.93,7.1,26.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-05,54.66,57926.01,13.11,93.6,3.3,Low,1.0,7.03,5.45,27.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-06,42.43,57968.45,14.8,64.77,1.08,Low,0.0,0.0,2.05,28.0,56752.28,EMERGENCY,0,,,NORMAL
VH-001,2024-10-07,38.5,58006.94,13.29,,4.36,Medium,0.0,0.0,6.78,29.0,56752.28,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-001,2024-10-08,34.62,58041.56,13.36,65.38,4.79,Medium,0.0,0.0,2.7,30.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-09,54.45,58096.01,11.11,74.12,5.46,Medium,0.0,0.0,5.22,1.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-10,24.85,57627.17057436189,12.35,41.98,8.54,High,1.0,5.99,5.11,2.0,58041.56,MINOR,0,,INVALID_MILEAGE,NORMAL
VH-001,2024-10-11,62.88,58183.74,14.9,80.59,0.3,Low,2.0,6.33,5.37,3.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-12,50.63,58234.37,8.11,,4.9,Medium,0.0,0.0,8.65,4.0,58041.56,MINOR,0,,MISSING_LOAD,NORMAL
VH-001,2024-10-13,35.21,58269.58,12.11,66.9,4.87,Medium,0.0,0.0,3.71,5.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-14,49.08,58318.66,11.95,82.52,2.52,Low,0.0,0.0,5.77,6.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-15,35.0,58353.66,13.11,72.64,7.32,High,0.0,0.0,8.7,7.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-16,48.44,58402.1,13.48,55.66,1.28,Low,0.0,0.0,1.81,8.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-17,59.15,58461.25,11.98,66.68,7.32,High,2.0,2.8,4.05,9.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-18,22.72,58483.97,10.33,,6.15,Medium,1.0,3.19,4.19,10.0,58041.56,MINOR,0,,MISSING_LOAD,NORMAL
VH-001,2024-10-19,47.54,58531.51,14.07,57.75,3.13,Low,0.0,0.0,4.06,11.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-20,46.08,58577.59,11.16,55.75,7.43,High,0.0,0.0,3.82,12.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-21,42.43,58224.84955921383,11.83,86.11,6.78,High,1.0,4.68,6.54,13.0,58041.56,MINOR,0,,INVALID_MILEAGE,NORMAL
VH-001,2024-10-22,64.68,58684.71,12.17,89.71,2.59,Low,2.0,0.72,4.39,14.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-23,48.22,58732.92,10.21,,2.85,Low,1.0,2.05,3.54,15.0,58041.56,MINOR,0,,MISSING_LOAD,NORMAL
VH-001,2024-10-24,46.43,58779.35,10.15,46.57,3.81,Medium,1.0,2.95,4.25,16.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-25,42.12,58821.47,12.26,61.03,7.37,High,1.0,1.43,5.9,17.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-26,36.72,58858.19,13.42,64.68,6.97,High,0.0,0.0,3.12,18.0,58041.56,MINOR,0,,,NORMAL
VH-001,2024-10-27,25.2,58883.39,12.33,100.0,6.52,Medium,8.0,6.08,4.1,19.0,58041.56,MINOR,1,BRAKE,,DISRUPTION
VH-001,2024-10-28,9.06,58892.46,16.06,80.36,7.42,High,2.0,5.33,6.0,20.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-10-29,39.9,58932.36,15.6,84.01,6.72,High,2.0,1.87,7.07,21.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-10-30,36.52,58968.88,13.15,77.44,5.83,Medium,4.0,6.11,8.12,22.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-10-31,52.45,59021.33,19.9,79.47,5.11,Medium,2.0,7.06,4.03,23.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-11-01,45.9,59067.22,14.87,75.95,9.09,High,0.0,0.0,6.26,24.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-11-02,44.77,59111.99,13.79,99.19,7.23,High,1.0,3.56,6.21,25.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-11-03,31.17,59143.16,14.83,96.34,5.93,Medium,3.0,6.84,2.82,26.0,58041.56,MINOR,0,,,DISRUPTION
VH-001,2024-11-04,43.92,59187.08,20.27,76.59,6.67,High,3.0,6.84,4.74,27.0,58041.56,MINOR,1,ENGINE,,DISRUPTION
VH-001,2024-11-05,32.37,59219.45,15.26,83.16,7.19,High,0.0,0.0,4.88,28.0,59219.45,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-06,48.14,59267.59,14.46,73.35,8.15,High,0.0,0.0,6.86,1.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-07,34.53,59302.12,13.1,62.36,7.56,High,1.0,3.94,4.75,1.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-08,22.53,59324.66,17.76,94.29,8.56,High,1.0,5.23,6.25,2.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-09,63.69,59388.35,13.17,100.0,10.0,Extreme,1.0,3.51,4.63,3.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-10,50.45,59438.8,16.21,91.31,6.78,High,2.0,6.82,5.7,4.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-11,46.27,59485.07,13.48,74.48,4.91,Medium,1.0,7.22,6.7,5.0,59267.59,EMERGENCY,1,DRIVETRAIN,,DISRUPTION
VH-001,2024-11-12,34.79,59519.85,15.86,82.08,10.0,Extreme,3.0,4.33,4.49,6.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-13,44.09,59563.94,16.43,100.0,8.02,High,1.0,1.31,3.04,7.0,59267.59,EMERGENCY,1,BRAKE,,DISRUPTION
VH-001,2024-11-14,42.29,59606.23,13.08,74.94,4.36,Medium,4.0,6.89,5.64,8.0,59267.59,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-15,42.55,59648.78,13.39,78.01,6.21,Medium,0.0,0.0,5.26,9.0,59648.78,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-16,23.9,59672.69,,95.13,5.27,Medium,1.0,4.64,7.01,1.0,59648.78,EMERGENCY,0,,MISSING_ENGINE_HOURS,DISRUPTION
VH-001,2024-11-17,33.3,59705.99,,65.01,7.04,High,0.0,0.0,8.19,2.0,59705.99,EMERGENCY,0,,MISSING_ENGINE_HOURS,DISRUPTION
VH-001,2024-11-18,30.89,59736.88,16.71,67.7,10.0,Extreme,0.0,0.0,6.01,1.0,59736.88,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-19,47.12,59784.0,13.42,78.33,4.3,Medium,2.0,1.33,6.98,1.0,59736.88,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-20,51.15,59835.15,17.99,71.74,6.2,Medium,0.0,0.0,5.37,2.0,59736.88,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-21,45.66,59880.81,17.09,100.0,7.45,High,0.0,0.0,7.5,3.0,59736.88,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-22,27.87,59908.67,9.88,45.26,6.41,Medium,0.0,0.0,5.89,4.0,59736.88,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-23,41.36,59950.03,14.64,63.96,10.0,Extreme,0.0,0.0,4.54,5.0,59950.03,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-24,37.71,59987.73,17.68,82.51,10.0,Extreme,2.0,4.43,5.78,1.0,59950.03,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-25,54.01,60041.75,15.9,100.0,5.78,Medium,0.0,0.0,5.28,2.0,60041.75,EMERGENCY,0,,,DISRUPTION
VH-001,2024-11-26,52.69,60094.43,14.6,71.33,7.67,High,1.0,4.06,7.92,1.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-11-27,40.99,60135.42,14.64,100.0,2.08,Low,1.0,0.82,7.08,2.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-11-28,41.76,60177.18,13.12,38.39,3.57,Medium,0.0,0.0,5.85,3.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-11-29,38.2,60215.38,13.46,69.78,3.66,Medium,0.0,0.0,4.12,4.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-11-30,49.82,60265.2,14.0,49.62,0.41,Low,0.0,0.0,3.39,5.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-01,34.91,60300.11,9.24,79.04,3.41,Medium,1.0,1.72,5.54,6.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-02,43.85,60343.96,12.21,,6.68,High,1.0,4.6,4.17,7.0,60041.75,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-001,2024-12-03,50.82,60394.78,10.8,-2.464056458187553,3.52,Medium,0.0,0.0,5.85,8.0,60041.75,EMERGENCY,0,,INVALID_LOAD,NORMAL
VH-001,2024-12-04,44.09,60438.88,9.34,53.99,6.49,Medium,1.0,3.85,4.51,9.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-05,74.66,60513.54,12.68,85.68,3.87,Medium,1.0,4.79,5.5,10.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-06,47.49,60561.03,13.08,55.32,8.65,High,2.0,5.71,3.06,11.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-07,31.69,60592.72,11.25,83.72,1.98,Low,0.0,0.0,5.38,12.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-08,46.85,60639.57,9.29,50.57,5.98,Medium,1.0,6.57,6.56,13.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-09,37.12,60676.7,13.97,50.99,8.15,High,2.0,7.19,8.35,14.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-10,46.58,60723.28,12.95,68.67,4.36,Medium,0.0,0.0,3.18,15.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-11,48.45,60771.72,14.36,92.24,6.93,High,0.0,0.0,6.74,16.0,60041.75,EMERGENCY,1,DRIVETRAIN,,NORMAL
VH-001,2024-12-12,53.25,60824.98,12.02,73.0,2.0,Low,0.0,0.0,5.75,17.0,60041.75,EMERGENCY,0,,,NORMAL
VH-001,2024-12-13,49.44,60874.41,10.26,74.19,4.41,Medium,0.0,0.0,6.19,18.0,60041.75,EMERGENCY,1,ENGINE,,NORMAL
VH-001,2024-12-14,57.79,60932.2,13.53,51.13,3.45,Medium,0.0,0.0,5.66,19.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-15,43.63,60975.83,13.35,73.58,3.7,Medium,0.0,0.0,7.77,1.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-16,37.7,61013.54,11.45,,2.68,Low,0.0,0.0,3.85,2.0,60932.2,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-001,2024-12-17,51.56,61065.1,,57.53,1.59,Low,0.0,0.0,5.57,3.0,60932.2,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL
VH-001,2024-12-18,33.99,61099.08,9.78,54.86,5.18,Medium,0.0,0.0,3.28,4.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-19,23.86,61122.95,13.13,68.59,6.45,Medium,0.0,0.0,6.63,5.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-20,36.46,61159.4,8.03,53.19,5.26,Medium,0.0,0.0,5.91,6.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-21,28.66,61188.06,10.29,57.15,2.54,Low,0.0,0.0,2.69,7.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-22,29.38,61217.44,13.43,66.26,2.14,Low,2.0,6.75,4.57,8.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-23,50.76,61268.19,11.21,74.43,6.71,High,0.0,0.0,5.9,9.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-24,32.7,61300.89,12.76,67.08,4.58,Medium,0.0,0.0,6.65,10.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-25,62.12,61363.01,15.2,100.0,6.92,High,1.0,5.39,5.82,11.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-26,27.57,61390.58,12.58,,2.67,Low,1.0,5.77,4.26,12.0,60932.2,EMERGENCY,0,,MISSING_LOAD,NORMAL
VH-001,2024-12-27,55.91,61446.49,13.76,84.46,5.59,Medium,0.0,0.0,3.68,13.0,60932.2,EMERGENCY,0,,,NORMAL
VH-001,2024-12-28,49.04,61495.53,12.57,71.87,5.02,Medium,2.0,7.3,3.95,14.0,60932.2,EMERGENCY,0,,,NORMAL
